Date,Event_Name,Impact_Score
2005-08-29,Expansión internacional BBVA en América Latina,2
2005-08-30,Expansión internacional BBVA en América Latina,2
2005-08-31,Expansión internacional BBVA en América Latina,2
2005-09-01,Expansión internacional BBVA en América Latina,2
2005-09-02,Expansión internacional BBVA en América Latina,2
2005-09-03,Expansión internacional BBVA en América Latina,2
2005-09-04,Expansión internacional BBVA en América Latina,2
2005-09-05,Expansión internacional BBVA en América Latina,2
2005-09-06,Expansión internacional BBVA en América Latina,2
2005-09-07,Expansión internacional BBVA en América Latina,2
2005-09-08,Expansión internacional BBVA en América Latina,2
2005-09-09,Expansión internacional BBVA en América Latina,2
2005-09-10,Expansión internacional BBVA en América Latina,2
2005-09-11,Expansión internacional BBVA en América Latina,2
2005-09-12,Expansión internacional BBVA en América Latina,2
2005-09-13,Expansión internacional BBVA en América Latina,2
2005-09-14,Expansión internacional BBVA en América Latina,2
2005-09-15,Expansión internacional BBVA en América Latina,2
2005-09-16,Expansión internacional BBVA en América Latina,2
2005-09-17,Expansión internacional BBVA en América Latina,2
2005-09-18,Expansión internacional BBVA en América Latina,2
2005-09-19,Expansión internacional BBVA en América Latina,2
2005-09-20,Expansión internacional BBVA en América Latina,2
2005-09-21,Expansión internacional BBVA en América Latina,2
2005-09-22,Expansión internacional BBVA en América Latina,2
2005-09-23,Expansión internacional BBVA en América Latina,2
2005-09-24,Expansión internacional BBVA en América Latina,2
2005-09-25,Expansión internacional BBVA en América Latina,2
2005-09-26,Expansión internacional BBVA en América Latina,2
2005-09-27,Expansión internacional BBVA en América Latina,2
2005-09-28,Expansión internacional BBVA en América Latina,2
2005-09-29,Expansión internacional BBVA en América Latina,2
2005-09-30,Expansión internacional BBVA en América Latina,2
2005-10-01,Expansión internacional BBVA en América Latina,2
2005-10-02,Expansión internacional BBVA en América Latina,2
2005-10-03,Expansión internacional BBVA en América Latina,2
2005-10-04,Expansión internacional BBVA en América Latina,2
2005-10-05,Expansión internacional BBVA en América Latina,2
2005-10-06,Expansión internacional BBVA en América Latina,2
2005-10-07,Expansión internacional BBVA en América Latina,2
2005-10-08,Expansión internacional BBVA en América Latina,2
2005-10-09,Expansión internacional BBVA en América Latina,2
2005-10-10,Expansión internacional BBVA en América Latina,2
2005-10-11,Expansión internacional BBVA en América Latina,2
2005-10-12,Expansión internacional BBVA en América Latina,2
2005-10-13,Expansión internacional BBVA en América Latina,2
2005-10-14,Expansión internacional BBVA en América Latina,2
2005-10-15,Expansión internacional BBVA en América Latina,2
2005-10-16,Expansión internacional BBVA en América Latina,2
2005-10-17,Expansión internacional BBVA en América Latina,2
2005-10-18,Expansión internacional BBVA en América Latina,2
2005-10-19,Expansión internacional BBVA en América Latina,2
2005-10-20,Expansión internacional BBVA en América Latina,2
2005-10-21,Expansión internacional BBVA en América Latina,2
2005-10-22,Expansión internacional BBVA en América Latina,2
2005-10-23,Expansión internacional BBVA en América Latina,2
2005-10-24,Expansión internacional BBVA en América Latina,2
2005-10-25,Expansión internacional BBVA en América Latina,2
2005-10-26,Expansión internacional BBVA en América Latina,2
2005-10-27,Expansión internacional BBVA en América Latina,2
2005-10-28,Expansión internacional BBVA en América Latina,2
2005-10-29,Expansión internacional BBVA en América Latina,2
2005-10-30,Expansión internacional BBVA en América Latina,2
2005-10-31,Expansión internacional BBVA en América Latina,2
2005-11-01,Expansión internacional BBVA en América Latina,2
2005-11-02,Expansión internacional BBVA en América Latina,2
2005-11-03,Expansión internacional BBVA en América Latina,2
2005-11-04,Expansión internacional BBVA en América Latina,2
2005-11-05,Expansión internacional BBVA en América Latina,2
2005-11-06,Expansión internacional BBVA en América Latina,2
2005-11-07,Expansión internacional BBVA en América Latina,2
2005-11-08,Expansión internacional BBVA en América Latina,2
2005-11-09,Expansión internacional BBVA en América Latina,2
2005-11-10,Expansión internacional BBVA en América Latina,2
2005-11-11,Expansión internacional BBVA en América Latina,2
2005-11-12,Expansión internacional BBVA en América Latina,2
2005-11-13,Expansión internacional BBVA en América Latina,2
2005-11-14,Expansión internacional BBVA en América Latina,2
2005-11-15,Expansión internacional BBVA en América Latina,2
2005-11-16,Expansión internacional BBVA en América Latina,2
2005-11-17,Expansión internacional BBVA en América Latina,2
2005-11-18,Expansión internacional BBVA en América Latina,2
2005-11-19,Expansión internacional BBVA en América Latina,2
2005-11-20,Expansión internacional BBVA en América Latina,2
2005-11-21,Expansión internacional BBVA en América Latina,2
2005-11-22,Expansión internacional BBVA en América Latina,2
2005-11-23,Expansión internacional BBVA en América Latina,2
2005-11-24,Expansión internacional BBVA en América Latina,2
2005-11-25,Expansión internacional BBVA en América Latina,2
2005-11-26,Expansión internacional BBVA en América Latina,2
2005-11-27,Expansión internacional BBVA en América Latina,2
2005-11-28,Expansión internacional BBVA en América Latina,2
2005-11-29,Expansión internacional BBVA en América Latina,2
2005-11-30,Expansión internacional BBVA en América Latina,2
2005-12-01,Expansión internacional BBVA en América Latina,2
2005-12-02,Expansión internacional BBVA en América Latina,2
2005-12-03,Expansión internacional BBVA en América Latina,2
2005-12-04,Expansión internacional BBVA en América Latina,2
2005-12-05,Expansión internacional BBVA en América Latina,2
2005-12-06,Expansión internacional BBVA en América Latina,2
2005-12-07,Expansión internacional BBVA en América Latina,2
2005-12-08,Expansión internacional BBVA en América Latina,2
2005-12-09,Expansión internacional BBVA en América Latina,2
2005-12-10,Expansión internacional BBVA en América Latina,2
2005-12-11,Expansión internacional BBVA en América Latina,2
2005-12-12,Expansión internacional BBVA en América Latina,2
2005-12-13,Expansión internacional BBVA en América Latina,2
2005-12-14,Expansión internacional BBVA en América Latina,2
2005-12-15,Expansión internacional BBVA en América Latina,2
2005-12-16,Expansión internacional BBVA en América Latina,2
2005-12-17,Expansión internacional BBVA en América Latina,2
2005-12-18,Expansión internacional BBVA en América Latina,2
2005-12-19,Expansión internacional BBVA en América Latina,2
2005-12-20,Expansión internacional BBVA en América Latina,2
2005-12-21,Expansión internacional BBVA en América Latina,2
2005-12-22,Expansión internacional BBVA en América Latina,2
2005-12-23,Expansión internacional BBVA en América Latina,2
2005-12-24,Expansión internacional BBVA en América Latina,2
2005-12-25,Expansión internacional BBVA en América Latina,2
2005-12-26,Expansión internacional BBVA en América Latina,2
2005-12-27,Expansión internacional BBVA en América Latina,2
2005-12-28,Expansión internacional BBVA en América Latina,2
2005-12-29,Expansión internacional BBVA en América Latina,2
2005-12-30,Expansión internacional BBVA en América Latina,2
2005-12-31,Expansión internacional BBVA en América Latina,2
2006-01-01,Burbuja inmobiliaria España / boom y corrección,3
2006-01-02,Burbuja inmobiliaria España / boom y corrección,3
2006-01-03,Burbuja inmobiliaria España / boom y corrección,3
2006-01-04,Burbuja inmobiliaria España / boom y corrección,3
2006-01-05,Burbuja inmobiliaria España / boom y corrección,3
2006-01-06,Burbuja inmobiliaria España / boom y corrección,3
2006-01-07,Burbuja inmobiliaria España / boom y corrección,3
2006-01-08,Burbuja inmobiliaria España / boom y corrección,3
2006-01-09,Burbuja inmobiliaria España / boom y corrección,3
2006-01-10,Burbuja inmobiliaria España / boom y corrección,3
2006-01-11,Burbuja inmobiliaria España / boom y corrección,3
2006-01-12,Burbuja inmobiliaria España / boom y corrección,3
2006-01-13,Burbuja inmobiliaria España / boom y corrección,3
2006-01-14,Burbuja inmobiliaria España / boom y corrección,3
2006-01-15,Burbuja inmobiliaria España / boom y corrección,3
2006-01-16,Burbuja inmobiliaria España / boom y corrección,3
2006-01-17,Burbuja inmobiliaria España / boom y corrección,3
2006-01-18,Burbuja inmobiliaria España / boom y corrección,3
2006-01-19,Burbuja inmobiliaria España / boom y corrección,3
2006-01-20,Burbuja inmobiliaria España / boom y corrección,3
2006-01-21,Burbuja inmobiliaria España / boom y corrección,3
2006-01-22,Burbuja inmobiliaria España / boom y corrección,3
2006-01-23,Burbuja inmobiliaria España / boom y corrección,3
2006-01-24,Burbuja inmobiliaria España / boom y corrección,3
2006-01-25,Burbuja inmobiliaria España / boom y corrección,3
2006-01-26,Burbuja inmobiliaria España / boom y corrección,3
2006-01-27,Burbuja inmobiliaria España / boom y corrección,3
2006-01-28,Burbuja inmobiliaria España / boom y corrección,3
2006-01-29,Burbuja inmobiliaria España / boom y corrección,3
2006-01-30,Burbuja inmobiliaria España / boom y corrección,3
2006-01-31,Burbuja inmobiliaria España / boom y corrección,3
2006-02-01,Burbuja inmobiliaria España / boom y corrección,3
2006-02-02,Burbuja inmobiliaria España / boom y corrección,3
2006-02-03,Burbuja inmobiliaria España / boom y corrección,3
2006-02-04,Burbuja inmobiliaria España / boom y corrección,3
2006-02-05,Burbuja inmobiliaria España / boom y corrección,3
2006-02-06,Burbuja inmobiliaria España / boom y corrección,3
2006-02-07,Burbuja inmobiliaria España / boom y corrección,3
2006-02-08,Burbuja inmobiliaria España / boom y corrección,3
2006-02-09,Burbuja inmobiliaria España / boom y corrección,3
2006-02-10,Burbuja inmobiliaria España / boom y corrección,3
2006-02-11,Burbuja inmobiliaria España / boom y corrección,3
2006-02-12,Burbuja inmobiliaria España / boom y corrección,3
2006-02-13,Burbuja inmobiliaria España / boom y corrección,3
2006-02-14,Burbuja inmobiliaria España / boom y corrección,3
2006-02-15,Burbuja inmobiliaria España / boom y corrección,3
2006-02-16,Burbuja inmobiliaria España / boom y corrección,3
2006-02-17,Burbuja inmobiliaria España / boom y corrección,3
2006-02-18,Burbuja inmobiliaria España / boom y corrección,3
2006-02-19,Burbuja inmobiliaria España / boom y corrección,3
2006-02-20,Burbuja inmobiliaria España / boom y corrección,3
2006-02-21,Burbuja inmobiliaria España / boom y corrección,3
2006-02-22,Burbuja inmobiliaria España / boom y corrección,3
2006-02-23,Burbuja inmobiliaria España / boom y corrección,3
2006-02-24,Burbuja inmobiliaria España / boom y corrección,3
2006-02-25,Burbuja inmobiliaria España / boom y corrección,3
2006-02-26,Burbuja inmobiliaria España / boom y corrección,3
2006-02-27,Burbuja inmobiliaria España / boom y corrección,3
2006-02-28,Burbuja inmobiliaria España / boom y corrección,3
2006-03-01,Burbuja inmobiliaria España / boom y corrección,3
2006-03-02,Burbuja inmobiliaria España / boom y corrección,3
2006-03-03,Burbuja inmobiliaria España / boom y corrección,3
2006-03-04,Burbuja inmobiliaria España / boom y corrección,3
